ID,Maker,Genmodel,Genmodel_ID,Adv_year,Adv_month,Color,Reg_year,Bodytype,Runned_Miles,Engin_size,Gearbox,Fuel_type,Price,Seat_num,Door_num,issue,issue_id,Adv_day,breakdown_date,repair_complexity,repair_cost,repair_hours,repair_date,value
45552,Ford,Focus,29_14,2018,6,Silver,2014.0,Hatchback,8093,1.6L,Automatic,Petrol,10000.0,5.0,5.0,Transmission Issue,1,19,2018-06-19,1,110.0,4.0,2018-06-20,950.409.326.840.195
51452,Ford,Fiesta,29_13,2018,8,Blue,2003.0,Hatchback,3495,1.6L,Manual,Petrol,3000.0,5.0,5.0,Windscreen Crack,0,6,2018-08-06,1,21.8,1.0,2018-08-06,28.478.390.622.222.800
25642,Citroen,C2,18_7,2018,5,Black,2004.0,Hatchback,109000,1.4L,Manual,Petrol,895.0,4.0,3.0,Warning Light,0,6,2018-05-06,2,368.95,18.0,2018-05-10,8.564.333.388.239.700
20524,Abarth,595,2_4,2018,6,Red,2015.0,Hatchback,9640,1.4L,Manual,Petrol,9995.0,4.0,3.0,Engine Issue,1,10,2018-06-10,2,2319.0,16.0,2018-06-14,949.201.028.497.821
44444,Ford,Fiesta,29_13,2018,6,Silver,2016.0,Hatchback,24144,1.0L,Manual,Petrol,9000.0,5.0,5.0,Steering Wheel Shaking,0,20,2018-06-20,1,29.0,1.0,2018-06-20,85.516.039.163.388
12948,Ford,Focus,29_14,2018,7,Blue,2010.0,Hatchback,57000,1.6L,Automatic,Petrol,4995.0,5.0,5.0,Windscreen Crack,0,4,2018-07-04,1,22.997,1.0,2018-07-04,4.743.789.457.023.650
51464,Ford,Mondeo,29_27,2018,4,Silver,2010.0,Estate,69609,1.8L,Manual,Diesel,4750.0,5.0,5.0,Starter Motor Issue,0,17,2018-04-17,1,107.5,3.0,2018-04-17,4.514.145.092.592.450
33740,Citroen,C3,18_8,2021,3,Grey,2019.0,Hatchback,13522,1.2L,Manual,Petrol,9898.0,5.0,5.0,Brake Pads Worn,0,18,2021-03-18,2,84.949,4.0,2021-03-19,9.396.064.385.278.650
5998,Citroen,C3,18_8,2021,5,Silver,2019.0,Hatchback,15969,1.2L,Manual,Petrol,10870.0,5.0,5.0,Electrical Issue,5,16,2021-05-16,2,130.87,6.0,2021-05-17,10.331.187.783.676.900
33653,Ford,Focus,29_14,2021,5,Red,2019.0,Hatchback,18163,1.0L,Automatic,Petrol,15250.0,5.0,5.0,Electrical Issue,3,3,2021-05-03,1,96.25,1.0,2021-05-03,14.479.899.005.593.500
22401,Ford,S-Max,29_31,2018,4,Blue,2014.0,MPV,50000,1.6L,Manual,Diesel,8950.0,7.0,5.0,Steering Wheel Shaking,0,7,2018-04-07,1,28.950.000.000.000.000,1.0,2018-04-07,8.498.432.036.818.200
52187,Citroen,C3,18_8,2021,3,Black,2019.0,Hatchback,13562,1.2L,Manual,Petrol,9693.0,5.0,5.0,Brake Pads Worn,0,20,2021-03-20,2,848.465,4.0,2021-03-21,9.201.454.107.621.950
27195,Hyundai,i30,36_10,2018,5,Silver,2011.0,Hatchback,145818,1.4L,Manual,Petrol,2000.0,5.0,5.0,Excessive Emissions,0,18,2018-05-18,1,-21.8,1.0,2018-05-18,1.903.238.093.941.190
51086,Citroen,C3,18_8,2018,7,Red,2015.0,Hatchback,30834,1.4L,Manual,still_Diesel_but_you_found_an_easteregg,6593.0,5.0,5.0,Gear Box Issue,0,12,2018-07-12,2,546.374.723.339.526,4.0,2018-07-13,6.264.532.881.445.010
25427,Fiat,500C,28_3,2018,4,Red,2012.0,Convertible,17000,1.4L,Manual,Petrol,6895.0,4.0,2.0,Windscreen Crack,0,27,2018-04-27,1,24.137,1.0,2018-04-27,6.551.957.899.573.250
38229,Chevrolet,Matiz,16_12,2018,3,Silver,2007.0,Hatchback,56098,1.0L,Manual,Petrol,1095.0,5.0,5.0,Transmission Issue,3,1,2018-03-01,1,-169.855,8.0,2018-03-03,10.451.533.131.503.000
27167,Honda,Jazz,34_11,2018,8,Green,2003.0,Hatchback,83500,1.4L,Automatic,Petrol,1350.0,5.0,5.0,Flat Tyres,0,1,2018-08-01,1,20.405,1.0,2018-08-01,12.790.458.258.214.900
52976,Ford,Mondeo,29_27,2018,5,Silver,2008.0,Hatchback,113000,2.0L,Manual,Diesel,2995.0,5.0,5.0,Tyre Alignment,0,22,2018-05-22,1,10.2995,0.5,2018-05-22,28.510.383.184.671.200
44506,Ford,Focus,29_14,2018,8,Red,2012.0,Hatchback,76300,1.6L,Manual,Petrol,5795.0,5.0,5.0,Radiator Leaking,0,2,2018-08-02,1,155.9,2.0,2018-08-02,5.506.871.559.057.810
31827,Citroen,C3,18_8,2018,5,Silver,2016.0,Hatchback,18829,1.2L,Manual,Petrol,7999.0,5.0,5.0,Brake Pads Worn,0,28,2018-05-28,2,42.662.257.185.527.500,4.0,2018-05-29,7.593.209.381.468.490
1499,Ford,Focus,29_14,2018,6,Red,2006.0,Hatchback,107849,1.4L,Manual,Petrol,1290.0,5.0,5.0,Gear Box Issue,0,26,2018-06-26,1,52.9,2.0,2018-06-26,12.234.749.321.991.300
7688,Fiat,500L,28_4,202,8,Green,2019.0,MPV,13168,1.4L,Manual,Petrol,11550.0,5.0,5.0,Brake Pads Worn,0,20,2020-08-20,1,-45.775,2.0,2020-08-20,10.971.215.949.052.500
33643,Ford,Mondeo,29_27,2018,3,White,2016.0,Estate,23940,2.0L,Manual,Diesel,14990.0,5.0,5.0,Gear Box Issue,0,18,2018-03-18,1,189.9,2.0,2018-03-18,14.235.852.368.161.900
21305,Ford,S-Max,29_31,2018,3,Blue,2010.0,MPV,75648,2.0L,Manual,Diesel,7100.0,7.0,5.0,Brake Pads Worn,0,27,2018-03-27,1,43.55,2.0,2018-03-27,6.739.227.961.791.730
36722,Ford,EcoSport,29_4,2018,8,Silver,2014.0,SUV,31855,1.5L,Manual,Diesel,8990.0,5.0,5.0,Flat Tyres,0,15,2018-08-15,1,22.697,1.0,2018-08-15,8.527.998.036.422.530
2481,Citroen,C3,18_8,2018,8,Blue,2015.0,Hatchback,67000,1.2L,Manual,Petrol,6395.0,5.0,5.0,Windscreen Crack,0,25,2018-08-25,2,24.500.446.428.969.500,2.0,2018-08-25,6.071.109.524.669.640
1614,Fiat,500C,28_3,2018,1,Blue,2014.0,Convertible,34985,1.2L,Manual,Petrol,8000.0,4.0,2.0,Transmission Issue,2,20,2018-01-20,1,116.0,3.0,2018-01-20,7.596.993.080.037.870
51102,Ford,Fiesta,29_13,2018,8,Red,2009.0,Hatchback,42000,1.4L,Automatic,Petrol,5748.0,5.0,5.0,Steering Wheel Shaking,0,12,2018-08-12,1,25.748,1.0,2018-08-12,5.459.000.170.993.090
17120,Fiat,500,28_2,2018,5,Black,2017.0,Hatchback,7151,1.2L,Manual,Petrol,8599.0,4.0,3.0,Starter Motor Issue,0,1,2018-05-01,1,145.99,3.0,2018-05-01,8.172.569.484.385.140
23049,Honda,CR-V,34_3,2018,7,Brown,2012.0,SUV,57942,2.0L,Manual,Petrol,12490.0,5.0,5.0,Alternator Failing,0,6,2018-07-06,1,289.8,2.0,2018-07-06,11.869.414.590.674.900
11288,Citroen,C3,18_8,2017,12,Blue,2012.0,Hatchback,30262,1.4L,Manual,Petrol,4750.0,5.0,5.0,Warning Light,0,21,2017-12-21,2,407.5,18.0,2017-12-25,4.516.798.181.434.350
8031,Ford,Focus,29_14,2018,1,Gelb,2009.0,Hatchback,47000,2.5L,Manual,Petrol,8950.0,5.0,5.0,Excessive Emissions,0,25,2018-01-25,1,28.055,1.0,2018-01-25,8.504.183.752.584.490
20607,Ford,Fiesta,29_13,2018,8,Yellow,2012.0,Hatchback,20992,1.6L,Manual,Petrol,9000.0,12.0,3.0,Windscreen Crack,0,2,2018-08-02,1,25.4,1.0,2018-08-02,854.449.058.769.257
51250,Citroen,DS4,21_3,2018,2,Red,2014.0,Hatchback,26187,1.6L,Manual,Diesel,8695.0,5.0,5.0,Sensor Malfunction,0,9,2018-02-09,2,554.75,6.0,2018-02-10,8.264.576.240.053.300
48108,Honda,CR-V,34_3,2018,4,Black,2014.0,SUV,23465,2.0L,Manual,Petrol,15995.0,5.0,5.0,Brake Pads Worn,0,16,2018-04-16,1,479.975,2.0,2018-04-16,1.519.354.681.366.320
51862,Fiat,124 Spider,28_1,2018,2,Blue,2017.0,Convertible,4348,1.4L,Manual,Petrol,17291.0,2.0,2.0,Engine Issue,3,15,2018-02-15,1,10.724.842.212.639.000,7.788.250.660.055.420,2018-03-14,1.643.093.841.188.060
14787,Honda,Civic,34_2,2018,4,White,2013.0,Hatchback,76854,1.4L,Manual,Petrol,6798.0,5.0,5.0,Starter Motor Issue,0,15,2018-04-15,1,127.98,3.0,2018-04-15,6.451.124.599.796.240
9039,Citroen,DS3 Cabrio,21_1,2018,5,Blue,2014.0,Convertible,29810,1.6L,Manual,Diesel,7799.0,5.0,2.0,Engine Issue,2,19,2018-05-19,2,1809.85,32.0,2018-05-27,7.409.347.437.797.490
7294,Fiat,500X,28_5,2021,5,Green,2019.0,SUV,14914,1.0L,Manual,Petrol,12995.0,5.0,5.0,Excessive Emissions,0,2,2021-05-02,1,316.955,1.0,2021-05-02,12.343.789.553.347.200
17590,Ford,Ka,29_23,2018,3,Gelb,2008.0,Hatchback,42500,1.3L,Manual,Petrol,1490.0,5.0,3.0,Warning Light,0,20,2018-03-20,1,194.9,9.0,2018-03-22,14.154.347.517.126.300
26404,Bentley,Flying Spur,10_6,2018,6,Black,2006.0,Saloon,72000,6.0L,Automatic,Petrol,23989.0,5.0,4.0,Windscreen Crack,0,12,2018-06-12,3,743.934,3.0,2018-06-12,22.795.617.220.843.100
53534,Ford,Transit Courier,29_37,2021,5,Black,2019.0,Combi Van,8214,1.5L,Manual,Diesel,15990.0,2.0,0.0,Starter Motor Issue,0,27,2021-05-27,1,219.9,3.0,2021-05-27,15.194.114.719.512.400
42735,Fiat,500,28_2,2018,8,White,2009.0,Hatchback,80961,1.2L,Manual,Petrol,3591.0,4.0,3.0,Electrical Issue,4,10,2018-08-10,1,50.773,2.0,2018-08-10,3.408.736.272.989.940
48860,Citroen,DS3,21_1,2018,8,Purple,2015.0,Hatchback,53276,1.2L,Manual,Petrol,6799.0,5.0,3.0,Alternator Failing,0,18,2018-08-18,2,215.98,4.0,2018-08-19,6.460.768.295.703.550
25482,Fiat,Grande Punto,28_15,2018,3,Red,2009.0,Hatchback,92000,1.4L,Manual,Petrol,1794.0,5.0,3.0,Flat Tyres,0,13,2018-03-13,1,205.382,1.0,2018-03-13,1.709.158.464.987.810
7303,Ferrari,599,27_10,2017,9,Grey,2009.0,Coupe,27800,6.0L,Automatic,Petrol,106750.0,2.0,2.0,Radiator Leaking,0,19,2017-09-19,3,2255.0,6.0,2017-09-20,10.140.989.248.388.800
37392,Citroen,DS3 Cabrio,21_1,2018,3,Black,2013.0,Convertible,54000,1.6L,Manual,Petrol,5695.0,5.0,2.0,Warning Light,0,7,2018-03-07,2,416.95,18.0,2018-03-11,5.414.223.658.962.820
9260,Ford,Kuga,29_25,2018,4,Black,2008.0,SUV,192000,2.0L,Manual,Diesel,2999.0,5.0,5.0,Transmission Issue,1,10,2018-04-10,1,88.997,4.0,2018-04-11,2.842.778.899.088.540
6866,Ford,Ranger,29_30,2018,3,Black,2016.0,Pickup,33000,2.2L,Manual,Diesel,16799.0,16.0,4.0,Alternator Failing,0,5,2018-03-05,1,-375.98,2.0,2018-03-05,15.953.647.370.029.500
9175,Ford,Ranger,29_30,2018,5,Red,2009.0,Pickup,83000,2.5L,Manual,Diesel,6495.0,4.0,4.0,Transmission Issue,3,1,2018-05-01,1,218.455,8.0,2018-05-03,616.716.210.542.221
39195,Citroen,C3,18_8,2018,8,Blue,2017.0,Hatchback,3797,1.2L,Automatic,Petrol,14695.0,5.0,5.0,Brake Pads Worn,0,7,2018-08-07,2,-4.324.169.297.074.540,2.846.993.114.392.760,2018-08-18,13.960.248.630.873.500
48587,Ford,Focus,29_14,2018,5,Grey,2009.0,Hatchback,97900,1.8L,Manual,Diesel,1795.0,5.0,5.0,Windscreen Crack,0,27,2018-05-27,1,21.077,1.0,2018-05-27,170.129.585.734.636
25040,Citroen,C3,18_8,2018,6,Grey,2011.0,Hatchback,37903,1.4L,Manual,Petrol,4400.0,5.0,5.0,Alternator Failing,0,26,2018-06-26,2,168.0,4.0,2018-06-27,4.177.713.415.954.960
2714,Fiat,500C,28_3,2018,7,White,2011.0,Convertible,39294,1.2L,Manual,Petrol,4995.0,4.0,2.0,Alternator Failing,0,28,2018-07-28,1,139.9,2.0,2018-07-28,4.749.501.517.331.120
40780,Citroen,C4 Cactus,18_13,2018,4,White,2018.0,Hatchback,10,1.6L,Automatic,Diesel,13150.0,5.0,5.0,Engine Issue,4,14,2018-04-14,2,1057.5,20.0,2018-04-19,1.248.837.034.186.790
41918,Citroen,C4 Picasso,18_14,2018,8,Grey,2010.0,MPV,79418,1.6L,Manual,Diesel,2650.0,5.0,5.0,Starter Motor Issue,0,20,2018-08-20,2,146.5,6.0,2018-08-21,25.155.571.105.239.800
51975,Ford,Ka+,29_24,2018,6,Blue,2016.0,Hatchback,5000,1.2L,Manual,Petrol,8295.0,5.0,5.0,Sensor Malfunction,0,18,2018-06-18,1,-474.75,3.0,2018-06-18,78.832.128.334.618.800
51829,Ford,Fiesta,29_13,2018,6,Grey,2010.0,Hatchback,59244,1.4L,Manual,Petrol,5179.0,5.0,3.0,Starter Motor Issue,0,19,2018-06-19,1,111.79,3.0,2018-06-19,4.913.939.243.932.060
38886,Ford,Kuga,29_25,2018,8,Orange,2015.0,SUV,22428,2.0L,Manual,Diesel,11300.0,5.0,5.0,Starter Motor Issue,0,4,2018-08-04,1,-9.870.214.587.625.230,521.504.291.774.632,2018-08-14,10.741.706.293.309.900
10112,Ford,Mustang,29_28,2018,5,White,2018.0,Convertible,22,2.3L,Manual,Petrol,37679.0,4.0,3.0,Alternator Failing,0,22,2018-05-22,1,793.58,2.0,2018-05-22,35.790.210.498.146.600
4275,Ford,Fiesta,29_13,2018,7,Silver,2004.0,Hatchback,115000,1.25L,Manual,Petrol,499.0,5.0,3.0,Electrical Issue,1,11,2018-07-11,1,40.499,2.0,2018-07-11,471.036.989.530.738
53287,Honda,Jazz,34_11,2018,8,Silver,2015.0,Hatchback,20000,1.4L,Automatic,Petrol,11995.0,5.0,5.0,Electrical Issue,2,5,2018-08-05,1,33.99,0.5,2018-08-05,11.395.709.439.410.900
38840,Ford,Fiesta,29_13,2018,8,Blue,2008.0,Hatchback,36237,1.4L,Manual,Petrol,2495.0,5.0,5.0,Gear Box Issue,0,9,2018-08-09,1,64.95,2.0,2018-08-09,23.662.492.154.897.600
69,Ford,Fiesta,29_13,2021,5,Grey,2019.0,Hatchback,21973,1.0L,Manual,Petrol,11991.0,5.0,5.0,Engine Issue,3,5,2021-05-05,1,1439.1,12.0,2021-05-08,1.140.155.612.129.200
35404,Ford,Fiesta,29_13,2018,4,Gelb,2014.0,Hatchback,14513,1.25L,Manual,Petrol,7450.0,5.0,5.0,Sensor Malfunction,0,26,2018-04-26,1,432.5,3.0,2018-04-26,7.072.280.721.068.800
18341,Ford,Mondeo,29_27,2018,8,Blue,2008.0,Hatchback,47150,2.5L,Manual,Petrol,5795.0,5.0,5.0,Sensor Malfunction,0,15,2018-08-15,1,-349.75,3.0,2018-08-15,5.502.127.641.698.320
10209,Fiat,Panda,28_18,2018,4,White,2010.0,Hatchback,83000,1.3L,Manual,Diesel,3990.0,4.0,5.0,Transmission Issue,2,4,2018-04-04,1,5.050.897.835.191.980,3.272.904.915.597.900,2018-04-25,3.789.269.618.588.570
36371,Ford,Focus,29_14,2018,8,Grey,2003.0,Hatchback,96068,1.6L,Automatic,Petrol,850.0,5.0,5.0,Steering Wheel Shaking,0,16,2018-08-16,1,20.85,1.0,2018-08-16,8.174.340.815.841.340
30572,Fiat,500C,28_3,2018,4,Blue,2014.0,Convertible,67728,1.2L,Manual,Petrol,5899.0,4.0,2.0,Brake Pads Worn,0,24,2018-04-24,1,429.495,2.0,2018-04-24,5.609.734.495.327.860
34444,Citroen,C3 Pluriel,18_11,2018,4,Grey,2006.0,Convertible,87000,1.4L,Manual,Petrol,995.0,4.0,2.0,Flat Tyres,0,26,2018-04-26,2,402.985,2.0,2018-04-26,9.412.841.909.523.950
43283,Citroen,DS3 Cabrio,21_1,2018,5,Yellow,2014.0,Convertible,42000,1.6L,Manual,Petrol,5295.0,5.0,2.0,Windscreen Crack,0,17,2018-05-17,2,43.177,2.0,2018-05-17,5.031.389.972.625.940
7357,Citroen,C4,18_12,2018,8,Grey,2011.0,Hatchback,89000,1.6L,Manual,Diesel,3650.0,5.0,5.0,Tyre Alignment,0,14,2018-08-14,2,20.365,1.0,2018-08-14,3.472.518.875.343.150
27036,Citroen,Grand C4 Picasso,18_24,2018,5,Black,2011.0,MPV,51500,1.6L,Automatic,Diesel,6000.0,7.0,5.0,Electrical Issue,5,22,2018-05-22,2,126.0,6.0,2018-05-23,5.705.006.634.582.490
23680,Citroen,Berlingo,18_2,2018,7,Blue,2008.0,Estate,106000,1.6L,Manual,still_Diesel_but_you_found_an_easteregg,1995.0,5.0,5.0,Gear Box Issue,0,2,2018-07-02,2,99.95,4.0,2018-07-03,1.888.993.264.301.370
52027,Ferrari,458,27_6,2018,4,Black,2013.0,Convertible,11000,4.5L,Automatic,Petrol,181995.0,2.0,2.0,Engine Issue,1,10,2018-04-10,3,36879.0,24.0,2018-04-16,1.729.010.414.428.020
18592,Ford,Ka+,29_24,2018,4,Gelb,2017.0,Hatchback,3000,1.2L,Manual,Petrol,8495.0,5.0,5.0,Engine Issue,3,13,2018-04-13,1,1089.5,12.0,2018-04-16,8.066.835.929.568.240
42952,Ford,Focus,29_14,2018,5,Gelb,2010.0,Hatchback,84000,1.6L,Manual,Petrol,4495.0,5.0,5.0,Transmission Issue,3,4,2018-05-04,1,-200.455,8.0,2018-05-06,4.275.894.386.684.850
4232,Ferrari,488,27_7,2018,5,Red,2016.0,Coupe,4209,3.9L,Automatic,Petrol,209000.0,2.0,2.0,Sensor Malfunction,0,25,2018-05-25,3,10630.0,9.0,2018-05-27,19.854.597.715.512.800
12005,Fiat,500,28_2,2018,7,Red,2010.0,Hatchback,97000,1.2L,Manual,Petrol,3295.0,4.0,3.0,Steering Wheel Shaking,0,21,2018-07-21,1,23.295,1.0,2018-07-21,3.129.116.717.167.830
2990,Citroen,C4 Cactus,18_13,2018,4,Purple,2014.0,Hatchback,59960,1.6L,Manual,Diesel,6795.0,5.0,5.0,Brake Pads Worn,0,24,2018-04-24,2,833.975,4.0,2018-04-25,6.451.969.547.532.840
29891,Citroen,C3 Aircross,18_9,2021,4,Blue,2019.0,SUV,8800,1.2L,Manual,Petrol,12750.0,5.0,5.0,Transmission Issue,1,4,2021-04-04,2,198.25,8.0,2021-04-06,12.108.663.868.857.600
10984,Ford,Mondeo,29_27,2018,5,White,2016.0,Hatchback,8618,2.0L,Manual,Diesel,16999.0,5.0,5.0,Brake Pads Worn,0,15,2018-05-15,1,-484.995,2.0,2018-05-15,16.152.158.391.273.500
22309,Honda,Civic,34_2,2018,8,Grey,2004.0,Hatchback,97000,1.6L,Manual,Petrol,500.0,5.0,5.0,Electrical Issue,2,17,2018-08-17,1,3.380.556.405.077.390,3.671.927.843.901.680,2018-08-26,46.934.504.191.535.400
43326,Ferrari,FF,27_19,2018,5,Grey,2011.0,Hatchback,7800,6.3L,Manual,Petrol,149950.0,16.0,0.0,Steering Wheel Shaking,0,4,2018-05-04,3,209.95,3.0,2018-05-04,1.424.557.163.740.410
42156,Citroen,C4,18_12,2018,4,Purple,2006.0,Hatchback,66000,1.6L,Automatic,Petrol,1900.0,5.0,5.0,Windscreen Crack,0,16,2018-04-16,2,41.14,2.0,2018-04-16,1.803.315.546.104.430
3833,Fiat,Punto Evo,28_20,2018,8,Grey,2010.0,Hatchback,27000,1.4L,Manual,Petrol,3495.0,4.0,5.0,Flat Tyres,0,12,2018-08-12,1,210.485,1.0,2018-08-12,331.245.555.284.483
26741,Citroen,C3,18_8,2018,8,Beige,2010.0,Hatchback,41000,1.6L,Automatic,Petrol,4495.0,5.0,5.0,Transmission Issue,3,22,2018-08-22,2,360.455,16.0,2018-08-26,4.274.578.659.937.420
13317,Ford,C-Max,29_2,2018,6,Blue,2011.0,MPV,100912,1.6L,Manual,Diesel,4990.0,5.0,5.0,Brake Pads Worn,0,16,2018-06-16,1,42.495,2.0,2018-06-16,47.513.253.866.415.100
21989,Fiat,500,28_2,2018,3,Yellow,2015.0,Hatchback,13000,1.2L,Manual,Petrol,5695.0,4.0,3.0,Tyre Alignment,0,5,2018-03-05,1,10.5695,0.5,2018-03-05,5.411.773.786.365.900
51807,Fiat,Punto,28_19,2018,5,White,2015.0,Hatchback,19237,1.2L,Manual,Petrol,5488.0,5.0,3.0,Engine Issue,4,26,2018-05-26,1,-474.4,10.0,2018-05-28,5.217.181.421.934.480
16366,Fiat,500C,28_3,2018,4,Red,2012.0,Convertible,20920,1.2L,Manual,Petrol,5965.0,4.0,2.0,Brake Pads Worn,0,27,2018-04-27,1,-429.825,2.0,2018-04-27,5.655.146.421.107.870
27830,Citroen,C3,18_8,2018,7,Blue,2009.0,Hatchback,60000,1.4L,Manual,Petrol,1499.0,5.0,5.0,Excessive Emissions,0,10,2018-07-10,2,413.491,2.0,2018-07-10,14.180.926.262.939.100
40064,Ford,Ka,29_23,2018,7,White,2012.0,Hatchback,33355,1.2L,Manual,Petrol,4691.0,4.0,3.0,Gear Box Issue,0,18,2018-07-18,1,86.91,2.0,2018-07-18,4.459.153.678.660.110
24961,Fiat,500,28_2,2018,8,White,2010.0,Hatchback,59000,1.2L,Manual,Petrol,3995.0,4.0,3.0,Steering Wheel Shaking,0,3,2018-08-03,1,-23.995,1.0,2018-08-03,3.791.031.076.648.100
4853,Fiat,500,28_2,2018,8,Beige,2014.0,Hatchback,27021,1.2L,Manual,Petrol,5950.0,4.0,3.0,Warning Light,0,9,2018-08-09,1,239.5,9.0,2018-08-11,5.656.441.344.954.700
51627,Ford,S-Max,29_31,2018,8,White,2015.0,MPV,20364,2.0L,Manual,Diesel,18769.0,7.0,5.0,Steering Wheel Shaking,0,14,2018-08-14,1,-38.769.000.000.000.000,1.0,2018-08-14,17.833.078.077.737.600
34401,Ford,Ranger,29_30,2018,4,Black,2018.0,Pickup,-4850,3.2L,Automatic,Diesel,44514.0,5.0,4.0,Flat Tyres,0,18,2018-04-18,1,333.542,1.0,2018-04-18,42.289.409.093.189.300
41092,Citroen,DS3,21_1,2017,11,Black,2012.0,Hatchback,31295,1.6L,Manual,Petrol,7484.0,4.0,3.0,Engine Issue,1,23,2017-11-23,2,1816.8,16.0,2017-11-27,7.105.343.906.204.280
17020,Ford,Edge,29_5,2018,8,Black,2017.0,SUV,8000,2.0L,Automatic,Diesel,28000.0,5.0,5.0,Transmission Issue,1,20,2018-08-20,1,164.0,4.0,2018-08-21,26.599.946.282.583.100
35983,Ford,Focus,29_14,2018,8,Blue,2008.0,Hatchback,98000,1.6L,Manual,Petrol,1600.0,5.0,5.0,Alternator Failing,0,7,2018-08-07,1,72.0,2.0,2018-08-07,15.088.458.608.974.900
1675,Citroen,DS3,21_1,2018,8,Yellow,2011.0,Hatchback,39000,1.6L,Manual,Petrol,5490.0,5.0,3.0,Radiator Leaking,0,5,2018-08-05,2,189.8,4.0,2018-08-06,5.224.556.151.633.830
20534,Abarth,595,2_4,2018,8,Black,2017.0,Hatchback,6464,1.4L,Manual,Petrol,15495.0,2.0,3.0,Engine Issue,4,23,2018-08-23,2,1174.75,20.0,2018-08-28,1.471.251.949.191.690
22737,Fiat,500,28_2,2021,5,Red,2019.0,Hatchback,12152,1.2L,Manual,Petrol,8700.0,4.0,3.0,Windscreen Crack,0,4,2021-05-04,1,25.22,1.0,2021-05-04,827.237.002.665.849
3636,Citroen,Grand C4 Picasso,18_24,2018,7,Grey,2008.0,MPV,120000,1.6L,Manual,Diesel,2295.0,7.0,5.0,Starter Motor Issue,0,7,2018-07-07,2,142.95,6.0,2018-07-08,218.229.533.257.148
16496,Citroen,C4,18_12,2018,4,Red,2014.0,Hatchback,17901,1.6L,Manual,Diesel,7285.0,5.0,5.0,Gear Box Issue,0,18,2018-04-18,2,15.285.000.000.000.000,4.0,2018-04-19,6.921.503.343.403.830
37267,Ford,Ranger,29_30,2021,6,Grey,2019.0,Pickup,17696,3.2L,Automatic,Diesel,34133.0,5.0,4.0,Transmission Issue,1,26,2021-06-26,1,182.399,4.0,2021-06-27,3.242.742.765.185.210
22794,Citroen,Grand C4 Picasso,18_24,2018,8,Blue,2017.0,MPV,22485,1.6L,Manual,Diesel,14300.0,5.0,5.0,Steering Wheel Shaking,0,19,2018-08-19,2,54.3,2.0,2018-08-19,13.582.003.567.763.200
26043,Honda,Jazz,34_11,2018,7,Red,2016.0,Hatchback,10733,1.3L,Manual,Petrol,10495.0,5.0,5.0,Electrical Issue,5,13,2018-07-13,1,70.495,3.0,2018-07-13,9.974.065.261.073.970
26988,Ford,Fiesta,29_13,2018,4,Blue,2001.0,Hatchback,65545,1.2L,Manual,Petrol,790.0,12.0,0.0,Electrical Issue,4,4,2018-04-04,1,42.37,2.0,2018-04-04,7.488.266.640.106.740
12823,Fiat,500,28_2,2018,8,Purple,2014.0,Hatchback,24134,1.2L,Manual,Petrol,5699.0,4.0,3.0,Engine Issue,3,14,2018-08-14,1,-809.9,12.0,2018-08-17,5.418.639.943.112.800
27812,Citroen,Xsara Picasso,18_30,2018,6,Grey,2007.0,MPV,93000,1.6L,Manual,Diesel,1695.0,5.0,5.0,Brake Pads Worn,0,24,2018-06-24,2,808.475,4.0,2018-06-25,1.608.703.152.215.230
16522,Ford,Galaxy,29_19,2018,6,White,2013.0,MPV,43000,1.6L,Manual,Diesel,11489.0,7.0,5.0,Excessive Emissions,0,14,2018-06-14,1,303.401,1.0,2018-06-14,10.913.570.447.038.900
22938,Honda,Insight,34_9,2018,8,Black,2010.0,Hatchback,45000,1.3L,Automatic,Hybrid  Petrol/Electric,6995.0,5.0,5.0,Brake Pads Worn,0,8,2018-08-08,1,434.975,2.0,2018-08-08,6.654.736.397.255.890
33445,Fiat,500,28_2,2018,5,Blue,2009.0,Hatchback,36000,1.2L,Manual,Petrol,3200.0,4.0,3.0,Tyre Alignment,0,7,2018-05-07,1,-10.32,0.5,2018-05-07,30.423.849.486.336.200
40820,Ford,Mondeo,29_27,2018,5,White,2015.0,Estate,36629,2.0L,Manual,Diesel,14791.0,5.0,5.0,Starter Motor Issue,0,18,2018-05-18,1,207.91,3.0,2018-05-18,1.406.128.031.299.490
29285,Ford,B-Max,29_1,2018,4,Black,2015.0,MPV,52905,1.6L,Manual,Diesel,6717.0,5.0,5.0,Gear Box Issue,0,20,2018-04-20,1,107.17,2.0,2018-04-20,6.379.188.553.878.040
9567,Ford,C-Max,29_2,2018,8,Silver,2011.0,MPV,76000,1.6L,Manual,Petrol,4990.0,5.0,5.0,Flat Tyres,0,11,2018-08-11,1,21.497,1.0,2018-08-11,4.748.640.873.612.210
47017,Fiat,500,28_2,2018,8,Red,2013.0,Hatchback,45800,1.2L,Manual,Petrol,5500.0,4.0,3.0,Excessive Emissions,0,16,2018-08-16,1,24.95,1.0,2018-08-16,52.281.301.926.403.400
8152,Ford,Transit Custom,29_38,2017,10,Grey,2017.0,Combi Van,100,2.0L,Automatic,Diesel,30592.0,6.0,6.0,Sensor Malfunction,0,11,2017-10-11,1,1589.6,3.0,2017-10-11,29.065.277.205.792.700
